FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
api/v1/log,https://querybuscas.com/api/api/v1/log,,215,404,1459,18,12,text/html; charset=utf-8,847.36923ms,,ecbfdd7
api/v1/monitoring/accounts,https://querybuscas.com/api/api/v1/monitoring/accounts,,218,404,1475,18,12,text/html; charset=utf-8,761.922984ms,,ecbfdda
api/v1/news,https://querybuscas.com/api/api/v1/news,,220,404,1460,18,12,text/html; charset=utf-8,629.286145ms,,ecbfddc
api/v1/monitoring/address-check,https://querybuscas.com/api/api/v1/monitoring/address-check,,219,404,1480,18,12,text/html; charset=utf-8,643.542507ms,,ecbfddb
api/v1/me,https://querybuscas.com/api/api/v1/me,,217,404,1458,18,12,text/html; charset=utf-8,959.825634ms,,ecbfdd9
api/v1/posts,https://querybuscas.com/api/api/v1/posts,,222,404,1461,18,12,text/html; charset=utf-8,527.807962ms,,ecbfdde
api/v1/plugin,https://querybuscas.com/api/api/v1/plugin,,221,404,1462,18,12,text/html; charset=utf-8,544.162271ms,,ecbfddd
api/v1/session,https://querybuscas.com/api/api/v1/session,,223,404,1463,18,12,text/html; charset=utf-8,593.372826ms,,ecbfddf
api/v1/sessions/current,https://querybuscas.com/api/api/v1/sessions/current,,224,404,1472,18,12,text/html; charset=utf-8,726.436693ms,,ecbfde0
api/v1/setting,https://querybuscas.com/api/api/v1/setting,,225,404,1463,18,12,text/html; charset=utf-8,550.64075ms,,ecbfde1
api/v1/sites.json,https://querybuscas.com/api/api/v1/sites.json,,226,404,1466,18,12,text/html; charset=utf-8,674.16964ms,,ecbfde2
api/v1/stat,https://querybuscas.com/api/api/v1/stat,,227,404,1460,18,12,text/html; charset=utf-8,641.57279ms,,ecbfde3
api/v1/swagger.json,https://querybuscas.com/api/api/v1/swagger.json,,228,404,1468,18,12,text/html; charset=utf-8,727.838326ms,,ecbfde4
api/v1/swagger.yaml,https://querybuscas.com/api/api/v1/swagger.yaml,,229,404,1468,18,12,text/html; charset=utf-8,702.983058ms,,ecbfde5
api/v1/track,https://querybuscas.com/api/api/v1/track,,230,404,1461,18,12,text/html; charset=utf-8,563.141895ms,,ecbfde6
api/v1/tracking,https://querybuscas.com/api/api/v1/tracking,,231,404,1464,18,12,text/html; charset=utf-8,702.991469ms,,ecbfde7
api/v1/user,https://querybuscas.com/api/api/v1/user,,232,404,1460,18,12,text/html; charset=utf-8,869.451911ms,,ecbfde8
api/v1/visits,https://querybuscas.com/api/api/v1/visits,,234,404,1462,18,12,text/html; charset=utf-8,662.385194ms,,ecbfdea
api/v1/users/current,https://querybuscas.com/api/api/v1/users/current,,233,404,1469,18,12,text/html; charset=utf-8,829.18555ms,,ecbfde9
api/v2,https://querybuscas.com/api/api/v2,,235,404,1455,18,12,text/html; charset=utf-8,1.342309057s,,ecbfdeb
api/v2/accounts,https://querybuscas.com/api/api/v2/accounts,,236,404,1464,18,12,text/html; charset=utf-8,982.372259ms,,ecbfdec
api/v2/bid,https://querybuscas.com/api/api/v2/bid,,238,404,1459,18,12,text/html; charset=utf-8,594.597769ms,,ecbfdee
api/v2/auth,https://querybuscas.com/api/api/v2/auth,,237,404,1460,18,12,text/html; charset=utf-8,875.480319ms,,ecbfded
api/v2/chat,https://querybuscas.com/api/api/v2/chat,,239,404,1460,18,12,text/html; charset=utf-8,696.465494ms,,ecbfdef
api/v2/chat/completions,https://querybuscas.com/api/api/v2/chat/completions,,240,404,1472,18,12,text/html; charset=utf-8,695.73372ms,,ecbfdf0
api/v2/collector,https://querybuscas.com/api/api/v2/collector,,241,404,1465,18,12,text/html; charset=utf-8,672.554816ms,,ecbfdf1
api/v2/displays,https://querybuscas.com/api/api/v2/displays,,242,404,1464,18,12,text/html; charset=utf-8,672.440833ms,,ecbfdf2
api/v2/event,https://querybuscas.com/api/api/v2/event,,243,404,1461,18,12,text/html; charset=utf-8,721.44776ms,,ecbfdf3
api/v2/health,https://querybuscas.com/api/api/v2/health,,244,404,1462,18,12,text/html; charset=utf-8,692.685138ms,,ecbfdf4
api/v2/ip.json,https://querybuscas.com/api/api/v2/ip.json,,245,404,1463,18,12,text/html; charset=utf-8,572.97353ms,,ecbfdf5
api/v2/jobs,https://querybuscas.com/api/api/v2/jobs,,246,404,1460,18,12,text/html; charset=utf-8,716.917328ms,,ecbfdf6
api/v2/link,https://querybuscas.com/api/api/v2/link,,247,404,1460,18,12,text/html; charset=utf-8,673.954198ms,,ecbfdf7
api/v2/page,https://querybuscas.com/api/api/v2/page,,248,404,1460,18,12,text/html; charset=utf-8,703.716759ms,,ecbfdf8
api/v2/pub,https://querybuscas.com/api/api/v2/pub,,250,404,1459,18,12,text/html; charset=utf-8,577.690638ms,,ecbfdfa
api/v2/pages,https://querybuscas.com/api/api/v2/pages,,249,404,1461,18,12,text/html; charset=utf-8,871.099108ms,,ecbfdf9
api/v2/public/feeds.json,https://querybuscas.com/api/api/v2/public/feeds.json,,251,404,1473,18,12,text/html; charset=utf-8,741.640495ms,,ecbfdfb
api/v2/spans,https://querybuscas.com/api/api/v2/spans,,252,404,1461,18,12,text/html; charset=utf-8,685.037007ms,,ecbfdfc
api/v2/swagger.yaml,https://querybuscas.com/api/api/v2/swagger.yaml,,254,404,1468,18,12,text/html; charset=utf-8,712.529181ms,,ecbfdfe
api/v2/swagger.json,https://querybuscas.com/api/api/v2/swagger.json,,253,404,1468,18,12,text/html; charset=utf-8,1.033913308s,,ecbfdfd
api/v2/track,https://querybuscas.com/api/api/v2/track,,256,404,1461,18,12,text/html; charset=utf-8,788.910284ms,,ecbfd100
api/v2/tickets,https://querybuscas.com/api/api/v2/tickets,,255,404,1463,18,12,text/html; charset=utf-8,903.753381ms,,ecbfdff
api/v2/users,https://querybuscas.com/api/api/v2/users,,257,404,1461,18,12,text/html; charset=utf-8,720.08255ms,,ecbfd101
api/v4/groups,https://querybuscas.com/api/api/v4/groups,,258,404,1462,18,12,text/html; charset=utf-8,719.890325ms,,ecbfd102
api/v4/projects,https://querybuscas.com/api/api/v4/projects,,259,404,1464,18,12,text/html; charset=utf-8,586.101219ms,,ecbfd103
api/v4/users,https://querybuscas.com/api/api/v4/users,,260,404,1461,18,12,text/html; charset=utf-8,733.406499ms,,ecbfd104
api/videos,https://querybuscas.com/api/api/videos,,261,404,1459,18,12,text/html; charset=utf-8,700.35045ms,,ecbfd105
api/view,https://querybuscas.com/api/api/view,,262,404,1457,18,12,text/html; charset=utf-8,554.492462ms,,ecbfd106
api/whoami,https://querybuscas.com/api/api/whoami,,263,404,1459,18,12,text/html; charset=utf-8,685.70892ms,,ecbfd107
api/widget,https://querybuscas.com/api/api/widget,,264,404,1459,18,12,text/html; charset=utf-8,538.667496ms,,ecbfd108
api/widgets/events,https://querybuscas.com/api/api/widgets/events,,265,404,1467,18,12,text/html; charset=utf-8,655.703691ms,,ecbfd109
apikeys,https://querybuscas.com/api/apikeys,,266,404,1456,18,12,text/html; charset=utf-8,765.462902ms,,ecbfd10a
apps,https://querybuscas.com/api/apps,,268,404,1453,18,12,text/html; charset=utf-8,695.642439ms,,ecbfd10c
application.wadl,https://querybuscas.com/api/application.wadl,,267,404,1465,18,12,text/html; charset=utf-8,866.661284ms,,ecbfd10b
audit,https://querybuscas.com/api/audit,,270,404,1454,18,12,text/html; charset=utf-8,591.434274ms,,ecbfd10e
attach,https://querybuscas.com/api/attach,,269,404,1455,18,12,text/html; charset=utf-8,806.45858ms,,ecbfd10d
auditoria,https://querybuscas.com/api/auditoria,,271,404,1458,18,12,text/html; charset=utf-8,742.397628ms,,ecbfd10f
auth,https://querybuscas.com/api/auth,,272,404,1453,18,12,text/html; charset=utf-8,741.572243ms,,ecbfd110
auth/complete-reset,https://querybuscas.com/api/auth/complete-reset,,274,400,66,5,1,application/json; charset=utf-8,900.393958ms,,ecbfd112
auth/change-password,https://querybuscas.com/api/auth/change-password,,273,404,1469,18,12,text/html; charset=utf-8,940.718014ms,,ecbfd111
auth/forgot,https://querybuscas.com/api/auth/forgot,,275,404,1460,18,12,text/html; charset=utf-8,919.923437ms,,ecbfd113
auth/login,https://querybuscas.com/api/auth/login,,276,400,66,5,1,application/json; charset=utf-8,962.003061ms,,ecbfd114
auth/logout,https://querybuscas.com/api/auth/logout,,277,200,16,1,1,application/json; charset=utf-8,650.049857ms,,ecbfd115
auth/pre-register,https://querybuscas.com/api/auth/pre-register,,278,400,66,5,1,application/json; charset=utf-8,757.651522ms,,ecbfd116
auth/register,https://querybuscas.com/api/auth/register,,279,404,1462,18,12,text/html; charset=utf-8,733.133583ms,,ecbfd117
auth/reset,https://querybuscas.com/api/auth/reset,,280,404,1459,18,12,text/html; charset=utf-8,733.877329ms,,ecbfd118
auth/signup,https://querybuscas.com/api/auth/signup,,281,404,1460,18,12,text/html; charset=utf-8,691.417758ms,,ecbfd119
auth/verify,https://querybuscas.com/api/auth/verify,,282,404,1460,18,12,text/html; charset=utf-8,593.946054ms,,ecbfd11a
authentication,https://querybuscas.com/api/authentication,,283,404,1463,18,12,text/html; charset=utf-8,675.449215ms,,ecbfd11b
authtoken,https://querybuscas.com/api/authtoken,,284,404,1458,18,12,text/html; charset=utf-8,675.522035ms,,ecbfd11c
backup,https://querybuscas.com/api/backup,,285,404,1455,18,12,text/html; charset=utf-8,703.082029ms,,ecbfd11d
balance,https://querybuscas.com/api/balance,,286,404,1456,18,12,text/html; charset=utf-8,822.267846ms,,ecbfd11e
balance/check,https://querybuscas.com/api/balance/check,,287,404,1462,18,12,text/html; charset=utf-8,684.978573ms,,ecbfd11f
billing,https://querybuscas.com/api/billing,,288,404,1456,18,12,text/html; charset=utf-8,684.123194ms,,ecbfd120
bot,https://querybuscas.com/api/bot,,289,404,1452,18,12,text/html; charset=utf-8,852.61701ms,,ecbfd121
bots,https://querybuscas.com/api/bots,,290,404,1453,18,12,text/html; charset=utf-8,682.151345ms,,ecbfd122
bugs,https://querybuscas.com/api/bugs,,291,404,1453,18,12,text/html; charset=utf-8,713.590831ms,,ecbfd123
build,https://querybuscas.com/api/build,,292,404,1454,18,12,text/html; charset=utf-8,687.406499ms,,ecbfd124
busca,https://querybuscas.com/api/busca,,293,404,1454,18,12,text/html; charset=utf-8,730.716745ms,,ecbfd125
buy,https://querybuscas.com/api/buy,,294,404,1452,18,12,text/html; charset=utf-8,901.820943ms,,ecbfd126
change,https://querybuscas.com/api/change,,296,404,1455,18,12,text/html; charset=utf-8,755.954905ms,,ecbfd128
cart,https://querybuscas.com/api/cart,,295,404,1453,18,12,text/html; charset=utf-8,1.072181941s,,ecbfd127
check,https://querybuscas.com/api/check,,297,404,1454,18,12,text/html; charset=utf-8,711.128359ms,,ecbfd129
checkout,https://querybuscas.com/api/checkout,,298,404,1457,18,12,text/html; charset=utf-8,712.027981ms,,ecbfd12a
client,https://querybuscas.com/api/client,,299,404,1455,18,12,text/html; charset=utf-8,703.334018ms,,ecbfd12b
clientes,https://querybuscas.com/api/clientes,,300,404,1457,18,12,text/html; charset=utf-8,556.502537ms,,ecbfd12c
clients,https://querybuscas.com/api/clients,,301,404,1456,18,12,text/html; charset=utf-8,691.987047ms,,ecbfd12d
comment,https://querybuscas.com/api/comment,,302,404,1456,18,12,text/html; charset=utf-8,548.298304ms,,ecbfd12e
comments,https://querybuscas.com/api/comments,,303,404,1457,18,12,text/html; charset=utf-8,687.27709ms,,ecbfd12f
config,https://querybuscas.com/api/config,,304,404,1455,18,12,text/html; charset=utf-8,834.22606ms,,ecbfd130
configuracoes,https://querybuscas.com/api/configuracoes,,306,404,1462,18,12,text/html; charset=utf-8,1.342041512s,,ecbfd132
configs,https://querybuscas.com/api/configs,,305,404,1456,18,12,text/html; charset=utf-8,1.411542915s,,ecbfd131
connect,https://querybuscas.com/api/connect,,307,404,1456,18,12,text/html; charset=utf-8,695.405408ms,,ecbfd133
consulta,https://querybuscas.com/api/consulta,,308,404,1457,18,12,text/html; charset=utf-8,788.994579ms,,ecbfd134
consultas,https://querybuscas.com/api/consultas,,309,404,1458,18,12,text/html; charset=utf-8,496.881759ms,,ecbfd135
conta,https://querybuscas.com/api/conta,,310,404,1454,18,12,text/html; charset=utf-8,863.247783ms,,ecbfd136
contact,https://querybuscas.com/api/contact,,311,404,1456,18,12,text/html; charset=utf-8,767.608954ms,,ecbfd137
contas,https://querybuscas.com/api/contas,,312,404,1455,18,12,text/html; charset=utf-8,677.389115ms,,ecbfd138
create,https://querybuscas.com/api/create,,313,404,1455,18,12,text/html; charset=utf-8,1.10667493s,,ecbfd139
dashboard,https://querybuscas.com/api/dashboard,,316,404,1458,18,12,text/html; charset=utf-8,555.683915ms,,ecbfd13c
creditos,https://querybuscas.com/api/creditos,,314,404,1457,18,12,text/html; charset=utf-8,726.490879ms,,ecbfd13a
credits,https://querybuscas.com/api/credits,,315,404,1456,18,12,text/html; charset=utf-8,835.76587ms,,ecbfd13b
data,https://querybuscas.com/api/data,,317,404,1453,18,12,text/html; charset=utf-8,499.644425ms,,ecbfd13d
deactivate,https://querybuscas.com/api/deactivate,,319,404,1459,18,12,text/html; charset=utf-8,772.318762ms,,ecbfd13f
date,https://querybuscas.com/api/date,,318,404,1453,18,12,text/html; charset=utf-8,797.843038ms,,ecbfd13e
debug,https://querybuscas.com/api/debug,,320,404,1454,18,12,text/html; charset=utf-8,801.334277ms,,ecbfd140
delete,https://querybuscas.com/api/delete,,322,404,1455,18,12,text/html; charset=utf-8,504.232354ms,,ecbfd142
details,https://querybuscas.com/api/details,,323,404,1456,18,12,text/html; charset=utf-8,536.223981ms,,ecbfd143
debug/status,https://querybuscas.com/api/debug/status,,321,404,1461,18,12,text/html; charset=utf-8,1.001911492s,,ecbfd141
disable,https://querybuscas.com/api/disable,,325,404,1456,18,12,text/html; charset=utf-8,693.303478ms,,ecbfd145
doc,https://querybuscas.com/api/doc,,326,404,1452,18,12,text/html; charset=utf-8,832.233997ms,,ecbfd146
docs,https://querybuscas.com/api/docs,,327,404,1453,18,12,text/html; charset=utf-8,692.539415ms,,ecbfd147
download,https://querybuscas.com/api/download,,328,404,1457,18,12,text/html; charset=utf-8,521.898194ms,,ecbfd148
dump,https://querybuscas.com/api/dump,,329,404,1453,18,12,text/html; charset=utf-8,521.842995ms,,ecbfd149
editor,https://querybuscas.com/api/editor,,331,404,1455,18,12,text/html; charset=utf-8,521.898077ms,,ecbfd14b
edit,https://querybuscas.com/api/edit,,330,404,1453,18,12,text/html; charset=utf-8,693.201163ms,,ecbfd14a
email,https://querybuscas.com/api/email,,332,404,1454,18,12,text/html; charset=utf-8,488.374837ms,,ecbfd14c
emails,https://querybuscas.com/api/emails,,333,404,1455,18,12,text/html; charset=utf-8,872.591709ms,,ecbfd14d
enable,https://querybuscas.com/api/enable,,334,404,1455,18,12,text/html; charset=utf-8,715.573013ms,,ecbfd14e
export,https://querybuscas.com/api/export,,335,404,1455,18,12,text/html; charset=utf-8,701.848274ms,,ecbfd14f
faturas,https://querybuscas.com/api/faturas,,337,404,1456,18,12,text/html; charset=utf-8,611.464704ms,,ecbfd151
exportar,https://querybuscas.com/api/exportar,,336,404,1457,18,12,text/html; charset=utf-8,1.053457965s,,ecbfd150
feed,https://querybuscas.com/api/feed,,338,404,1453,18,12,text/html; charset=utf-8,665.483931ms,,ecbfd152
feeds,https://querybuscas.com/api/feeds,,339,404,1454,18,12,text/html; charset=utf-8,611.918276ms,,ecbfd153
files,https://querybuscas.com/api/files,,340,404,1454,18,12,text/html; charset=utf-8,506.744426ms,,ecbfd154
friend,https://querybuscas.com/api/friend,,341,404,1455,18,12,text/html; charset=utf-8,670.42522ms,,ecbfd155
friends,https://querybuscas.com/api/friends,,342,404,1456,18,12,text/html; charset=utf-8,832.077799ms,,ecbfd156
fundingsources,https://querybuscas.com/api/fundingsources,,343,404,1463,18,12,text/html; charset=utf-8,727.437184ms,,ecbfd157
gerador,https://querybuscas.com/api/gerador,,344,404,1456,18,12,text/html; charset=utf-8,754.568512ms,,ecbfd158
geradores,https://querybuscas.com/api/geradores,,345,404,1458,18,12,text/html; charset=utf-8,683.700893ms,,ecbfd159
gerar-pix,https://querybuscas.com/api/gerar-pix,,346,400,46,2,1,application/json; charset=utf-8,534.221996ms,,ecbfd15a
get,https://querybuscas.com/api/get,,347,404,1452,18,12,text/html; charset=utf-8,534.340566ms,,ecbfd15b
graphql,https://querybuscas.com/api/graphql,,348,404,1456,18,12,text/html; charset=utf-8,519.899197ms,,ecbfd15c
group,https://querybuscas.com/api/group,,349,404,1454,18,12,text/html; charset=utf-8,569.694429ms,,ecbfd15d
health,https://querybuscas.com/api/health,,350,404,1455,18,12,text/html; charset=utf-8,589.318823ms,,ecbfd15e
help,https://querybuscas.com/api/help,,351,404,1453,18,12,text/html; charset=utf-8,718.934116ms,,ecbfd15f
id,https://querybuscas.com/api/id,,352,404,1451,18,12,text/html; charset=utf-8,783.369057ms,,ecbfd160
info,https://querybuscas.com/api/info,,353,404,1453,18,12,text/html; charset=utf-8,698.570631ms,,ecbfd161
internal,https://querybuscas.com/api/internal,,355,404,1457,18,12,text/html; charset=utf-8,538.880529ms,,ecbfd163
information,https://querybuscas.com/api/information,,354,404,1460,18,12,text/html; charset=utf-8,714.574312ms,,ecbfd162
interno,https://querybuscas.com/api/interno,,356,404,1456,18,12,text/html; charset=utf-8,505.71355ms,,ecbfd164
invoice,https://querybuscas.com/api/invoice,,357,404,1456,18,12,text/html; charset=utf-8,584.076112ms,,ecbfd165
key,https://querybuscas.com/api/key,,359,404,1452,18,12,text/html; charset=utf-8,698.279138ms,,ecbfd167
ip,https://querybuscas.com/api/ip,,358,404,1451,18,12,text/html; charset=utf-8,742.580288ms,,ecbfd166
log,https://querybuscas.com/api/log,,361,404,1452,18,12,text/html; charset=utf-8,571.490856ms,,ecbfd169
keys,https://querybuscas.com/api/keys,,360,404,1453,18,12,text/html; charset=utf-8,934.311371ms,,ecbfd168
logon,https://querybuscas.com/api/logon,,363,404,1454,18,12,text/html; charset=utf-8,742.886135ms,,ecbfd16b
login,https://querybuscas.com/api/login,,362,404,1454,18,12,text/html; charset=utf-8,742.886143ms,,ecbfd16a
logs,https://querybuscas.com/api/logs,,364,404,1453,18,12,text/html; charset=utf-8,489.214762ms,,ecbfd16c
manage,https://querybuscas.com/api/manage,,366,404,1455,18,12,text/html; charset=utf-8,568.726341ms,,ecbfd16e
mail,https://querybuscas.com/api/mail,,365,404,1453,18,12,text/html; charset=utf-8,740.783797ms,,ecbfd16d
me,https://querybuscas.com/api/me,,367,404,1451,18,12,text/html; charset=utf-8,568.627734ms,,ecbfd16f
media,https://querybuscas.com/api/media,,368,404,1454,18,12,text/html; charset=utf-8,939.447765ms,,ecbfd170
messages,https://querybuscas.com/api/messages,,371,404,1457,18,12,text/html; charset=utf-8,688.669261ms,,ecbfd173
members,https://querybuscas.com/api/members,,369,404,1456,18,12,text/html; charset=utf-8,688.753831ms,,ecbfd171
metadata,https://querybuscas.com/api/metadata,,372,404,1457,18,12,text/html; charset=utf-8,718.186383ms,,ecbfd174
mensagens,https://querybuscas.com/api/mensagens,,370,404,1458,18,12,text/html; charset=utf-8,1.767325595s,,ecbfd172
metricas,https://querybuscas.com/api/metricas,,373,404,1457,18,12,text/html; charset=utf-8,718.601154ms,,ecbfd175
metrics,https://querybuscas.com/api/metrics,,374,404,1456,18,12,text/html; charset=utf-8,718.601139ms,,ecbfd176
modify,https://querybuscas.com/api/modify,,375,404,1455,18,12,text/html; charset=utf-8,527.97281ms,,ecbfd177
modules,https://querybuscas.com/api/modules,,376,404,1456,18,12,text/html; charset=utf-8,669.010441ms,,ecbfd178
new,https://querybuscas.com/api/new,,378,404,1452,18,12,text/html; charset=utf-8,544.25938ms,,ecbfd17a
modulos,https://querybuscas.com/api/modulos,,377,404,1456,18,12,text/html; charset=utf-8,699.121367ms,,ecbfd179
no,https://querybuscas.com/api/no,,379,404,1451,18,12,text/html; charset=utf-8,506.656476ms,,ecbfd17b
notes,https://querybuscas.com/api/notes,,381,404,1454,18,12,text/html; charset=utf-8,714.045693ms,,ecbfd17d
nonce,https://querybuscas.com/api/nonce,,380,404,1454,18,12,text/html; charset=utf-8,901.715955ms,,ecbfd17c
notification,https://querybuscas.com/api/notification,,383,404,1461,18,12,text/html; charset=utf-8,974.012514ms,,ecbfd17f
notifications,https://querybuscas.com/api/notifications,,384,404,1462,18,12,text/html; charset=utf-8,705.176557ms,,ecbfd180
number,https://querybuscas.com/api/number,,385,404,1455,18,12,text/html; charset=utf-8,577.910146ms,,ecbfd181
order,https://querybuscas.com/api/order,,387,404,1454,18,12,text/html; charset=utf-8,508.368494ms,,ecbfd183
organizations,https://querybuscas.com/api/organizations,,389,404,1462,18,12,text/html; charset=utf-8,659.915928ms,,ecbfd185
orders,https://querybuscas.com/api/orders,,388,404,1455,18,12,text/html; charset=utf-8,727.659855ms,,ecbfd184
pagamentos,https://querybuscas.com/api/pagamentos,,390,404,1459,18,12,text/html; charset=utf-8,683.081294ms,,ecbfd186
pages,https://querybuscas.com/api/pages,,392,404,1454,18,12,text/html; charset=utf-8,547.253863ms,,ecbfd188
page,https://querybuscas.com/api/page,,391,404,1453,18,12,text/html; charset=utf-8,742.948278ms,,ecbfd187
password,https://querybuscas.com/api/password,,393,404,1457,18,12,text/html; charset=utf-8,722.616919ms,,ecbfd189
payments,https://querybuscas.com/api/payments,,394,404,1457,18,12,text/html; charset=utf-8,745.440586ms,,ecbfd18a
pedido,https://querybuscas.com/api/pedido,,395,404,1455,18,12,text/html; charset=utf-8,633.339489ms,,ecbfd18b
pedidos,https://querybuscas.com/api/pedidos,,396,404,1456,18,12,text/html; charset=utf-8,894.815228ms,,ecbfd18c
photo,https://querybuscas.com/api/photo,,398,404,1454,18,12,text/html; charset=utf-8,564.280261ms,,ecbfd18e
perfil,https://querybuscas.com/api/perfil,,397,404,1455,18,12,text/html; charset=utf-8,696.350984ms,,ecbfd18d
photos,https://querybuscas.com/api/photos,,399,404,1455,18,12,text/html; charset=utf-8,825.396931ms,,ecbfd18f
ping,https://querybuscas.com/api/ping,,400,404,1453,18,12,text/html; charset=utf-8,680.430098ms,,ecbfd190
pix,https://querybuscas.com/api/pix,,401,404,1452,18,12,text/html; charset=utf-8,666.940647ms,,ecbfd191
plan,https://querybuscas.com/api/plan,,402,404,1453,18,12,text/html; charset=utf-8,562.9086ms,,ecbfd192
planos,https://querybuscas.com/api/planos,,403,404,1455,18,12,text/html; charset=utf-8,501.968227ms,,ecbfd193
planos/list,https://querybuscas.com/api/planos/list,,404,404,1460,18,12,text/html; charset=utf-8,569.761234ms,,ecbfd194
preview,https://querybuscas.com/api/preview,,405,404,1456,18,12,text/html; charset=utf-8,633.520189ms,,ecbfd195
private,https://querybuscas.com/api/private,,406,404,1456,18,12,text/html; charset=utf-8,686.697849ms,,ecbfd196
profile,https://querybuscas.com/api/profile,,407,404,1456,18,12,text/html; charset=utf-8,754.746392ms,,ecbfd197
public,https://querybuscas.com/api/public,,408,404,1455,18,12,text/html; charset=utf-8,741.818138ms,,ecbfd198
query,https://querybuscas.com/api/query,,410,404,1454,18,12,text/html; charset=utf-8,742.352779ms,,ecbfd19a
purchase,https://querybuscas.com/api/purchase,,409,404,1457,18,12,text/html; charset=utf-8,823.515679ms,,ecbfd199
questions,https://querybuscas.com/api/questions,,411,404,1458,18,12,text/html; charset=utf-8,492.05965ms,,ecbfd19b
register,https://querybuscas.com/api/register,,414,404,1457,18,12,text/html; charset=utf-8,568.223877ms,,ecbfd19e
record,https://querybuscas.com/api/record,,412,404,1455,18,12,text/html; charset=utf-8,911.245136ms,,ecbfd19c
records,https://querybuscas.com/api/records,,413,404,1456,18,12,text/html; charset=utf-8,739.44522ms,,ecbfd19d
relatorios,https://querybuscas.com/api/relatorios,,415,404,1459,18,12,text/html; charset=utf-8,831.02291ms,,ecbfd19f
remove,https://querybuscas.com/api/remove,,416,404,1455,18,12,text/html; charset=utf-8,681.959495ms,,ecbfd1a0
report,https://querybuscas.com/api/report,,417,404,1455,18,12,text/html; charset=utf-8,532.16086ms,,ecbfd1a1
reports,https://querybuscas.com/api/reports,,418,404,1456,18,12,text/html; charset=utf-8,584.084533ms,,ecbfd1a2
reset,https://querybuscas.com/api/reset,,419,404,1454,18,12,text/html; charset=utf-8,485.84188ms,,ecbfd1a3
result,https://querybuscas.com/api/result,,420,404,1455,18,12,text/html; charset=utf-8,577.96616ms,,ecbfd1a4
results,https://querybuscas.com/api/results,,421,404,1456,18,12,text/html; charset=utf-8,586.667133ms,,ecbfd1a5
retrieve,https://querybuscas.com/api/retrieve,,422,404,1457,18,12,text/html; charset=utf-8,676.573973ms,,ecbfd1a6
return,https://querybuscas.com/api/return,,423,404,1455,18,12,text/html; charset=utf-8,755.226505ms,,ecbfd1a7
review,https://querybuscas.com/api/review,,424,404,1455,18,12,text/html; charset=utf-8,729.361317ms,,ecbfd1a8
saldo,https://querybuscas.com/api/saldo,,425,404,1454,18,12,text/html; charset=utf-8,706.850816ms,,ecbfd1a9
search,https://querybuscas.com/api/search,,426,404,1455,18,12,text/html; charset=utf-8,736.253309ms,,ecbfd1aa
send,https://querybuscas.com/api/send,,427,404,1453,18,12,text/html; charset=utf-8,517.121344ms,,ecbfd1ab
server,https://querybuscas.com/api/server,,428,404,1455,18,12,text/html; charset=utf-8,744.15473ms,,ecbfd1ac
session,https://querybuscas.com/api/session,,429,404,1456,18,12,text/html; charset=utf-8,737.816879ms,,ecbfd1ad
sessions,https://querybuscas.com/api/sessions,,430,404,1457,18,12,text/html; charset=utf-8,737.277732ms,,ecbfd1ae
set,https://querybuscas.com/api/set,,431,404,1452,18,12,text/html; charset=utf-8,940.230164ms,,ecbfd1af
settings/config,https://querybuscas.com/api/settings/config,,433,404,1464,18,12,text/html; charset=utf-8,548.497538ms,,ecbfd1b1
settings,https://querybuscas.com/api/settings,,432,404,1457,18,12,text/html; charset=utf-8,707.614163ms,,ecbfd1b0
shell,https://querybuscas.com/api/shell,,434,404,1454,18,12,text/html; charset=utf-8,547.928299ms,,ecbfd1b2
sign,https://querybuscas.com/api/sign,,436,404,1453,18,12,text/html; charset=utf-8,742.699661ms,,ecbfd1b4
sign-in,https://querybuscas.com/api/sign-in,,437,404,1456,18,12,text/html; charset=utf-8,617.943252ms,,ecbfd1b5
signin,https://querybuscas.com/api/signin,,438,404,1455,18,12,text/html; charset=utf-8,742.724681ms,,ecbfd1b6
src,https://querybuscas.com/api/src,,439,404,1452,18,12,text/html; charset=utf-8,722.277473ms,,ecbfd1b7
stat,https://querybuscas.com/api/stat,,440,404,1453,18,12,text/html; charset=utf-8,699.848182ms,,ecbfd1b8
stats,https://querybuscas.com/api/stats,,442,404,1454,18,12,text/html; charset=utf-8,734.52733ms,,ecbfd1ba
status,https://querybuscas.com/api/status,,443,404,1455,18,12,text/html; charset=utf-8,612.18031ms,,ecbfd1bb
suporte,https://querybuscas.com/api/suporte,,445,404,1456,18,12,text/html; charset=utf-8,690.828394ms,,ecbfd1bd
summary,https://querybuscas.com/api/summary,,444,404,1456,18,12,text/html; charset=utf-8,754.817815ms,,ecbfd1bc
support,https://querybuscas.com/api/support,,446,404,1456,18,12,text/html; charset=utf-8,599.835125ms,,ecbfd1be
supporttickets,https://querybuscas.com/api/supporttickets,,447,404,1463,18,12,text/html; charset=utf-8,680.674476ms,,ecbfd1bf
swagger-resources,https://querybuscas.com/api/swagger-resources,,448,404,1466,18,12,text/html; charset=utf-8,551.539629ms,,ecbfd1c0
swagger.json,https://querybuscas.com/api/swagger.json,,449,404,1461,18,12,text/html; charset=utf-8,696.055304ms,,ecbfd1c1
swagger/,https://querybuscas.com/api/swagger/,,450,404,1457,18,12,text/html; charset=utf-8,1.727322934s,,ecbfd1c2
